doc_id,question,reference,generated,rougeL,bertscore_f1,f1_facts,has_ref_facts,has_gen_facts,faithful
6pji1bug00a4yswyumljxnl987exe6jj,Какие этапы необходимо пройти для регистрации объекта инфраструктуры (ОИ) в ИАС?,"Для регистрации ОИ в ИАС владелец ОИ должен: 1) заполнить (актуализировать) в ИАС форму «Объект инфраструктуры» в соответствии с приложением 2 к конкурсной документации; 2) разместить в электронном виде в ИАС и направить в Фонд в электронном виде по адресу info@rscf.ru письмо владельца ОИ с подтверждением сведений об ОИ и согласием на выполнение работ, предоставление услуг ОИ победителям конкурса.","<think>

</think>

Для регистрации ОИ в ИАС владелец ОИ должен: 1) заполнить (актуализировать) в ИАС форму «Объект инфраструктуры»; 2) разместить в электронном виде в ИАС и направить в Фонд по адресу info@rscf.ru письмо с подтверждением сведений об ОИ и согласием на выполнение работ, предоставление услуг ОИ победителям конкурса; 3) представить письмо в Фонд в электронном виде не позднее 17:00 (по московскому времени) 10 сентября 2022 года.",0.5555555555555556,0.9039095044136048,0.4444444444444445,True,True,1
6pji1bug00a4yswyumljxnl987exe6jj,"Какие обязательства берёт на себя организация, через которую осуществляется финансирование проекта?",Организация обязуется: 1) предоставить научному коллективу необходимое помещение и доступ к экспериментальной базе; 2) заключить с каждым из членов научного коллектива гражданско-правовые или трудовые (срочные трудовые) договоры; 3) выплачивать членам научного коллектива вознаграждение за выполнение работ по проекту; 4) вести раздельный учёт расходования гранта и представлять отчёты о его целевом использовании.,"<think>

</think>

Организация обязуется: предоставить научному коллективу необходимые помещение, оборудование и расходные материалы для проведения научных исследований; обеспечить проведение научных исследований в соответствии с определёнными нормативными правовыми актами Российской Федерации; предоставить научному коллективу необходимые помещение, оборудование и расходные материалы для проведения научных исследований; обеспечить проведение научных исследований в соответствии с определёнными нормативными правовыми актами Российской Федерации; предоставить научному коллективу необходимые помещение, оборудование и расходные материалы для проведения научных исследований; обеспечить проведение научных исследований в соответствии с определёнными нормативными правовыми актами Российской Федерации; предоставить научному коллективу необходимые помещение, оборудование и расходные материалы для проведения научных исследований; обеспечить проведение научных исследований в соответствии с определёнными нормативными правовыми актами Российской Федерации; предоставить научному коллективу необходимые помещение, оборудование и расходные материалы для проведения научных исследований;",0.0,0.5703735947608948,0.0,True,False,0
6pji1bug00a4yswyumljxnl987exe6jj,Какие ограничения установлены на количество членов научного коллектива?,Общее число членов научного коллектива (вместе с руководителем проекта) не может превышать 10 человек.,"<think>

</think>

Общее число членов научного коллектива (вместе с руководителем проекта) не может превышать 10 человек.",0.5,0.9167889952659608,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,"В какие годы планируется реализация проектов, финансируемых грантами РНФ?",В 2023–2025 годах с возможным продлением срока выполнения проекта на один или два года.,"<think>

</think>

В 2023–2025 годах с последующим возможным продлением срока выполнения проекта на один или два года.",0.6666666666666666,0.8996797800064087,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Каков размер ежегодного гранта РНФ?,От 4 (четырёх) до 7 (семи) миллионов рублей ежегодно.,"<think>

</think>

От 4 до 7 миллионов рублей ежегодно.",0.6666666666666666,0.752547562122345,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Какие требования предъявляются к руководителю проекта в части публикаций?,"Руководитель проекта должен иметь не менее восьми различных публикаций в ведущих рецензируемых российских и зарубежных научных изданиях, опубликованных в период с 1 января 2018 года до даты подачи заявки. К указанным публикациям не относятся публикации типа «тезисы».","<think>

</think>

Руководитель проекта должен иметь не менее восьми различных публикаций в ведущих рецензируемых российских и зарубежных научных изданиях, опубликованных в период с 1 января 2018 года до даты подачи заявки. К указанным публикациям не относятся публикации типа «тезисы».",0.6666666666666666,0.9659225940704346,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,"Может ли руководитель проекта одновременно руководить несколькими проектами, финансируемыми РНФ?","Руководитель проекта не может являться учёным, выполняющим функции руководителя поддерживаемого Фондом проекта, помимо одного, отобранного Фондом. Однако руководитель любого проекта Фонда может одновременно дополнительно руководить одним проектом, отобранным Фондом при проведении скоординированных с иностранными партнёрами конкурсов, и участвовать в одном проекте Фонда в качестве исполнителя.","<think>

</think>

Руководитель проекта может помимо реализации проекта одновременно дополнительно руководить одним проектом Фонда и участвовать в одном проекте Фонда в качестве исполнителя.",0.0,0.7948938012123108,1.0,False,False,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Какие обязательства берёт на себя научный коллектив при получении гранта?,"Научный коллектив обязуется: 1) сделать результаты своих научных исследований общественным достоянием, опубликовав их в рецензируемых российских и зарубежных научных изданиях; 2) опубликовать в ходе практической реализации проекта со ссылкой на финансирование за счёт средств гранта Фонда в ведущих рецензируемых российских и зарубежных научных изданиях не менее восьми содержащих результаты исследований по проекту различных публикаций; 3) при обнародовании результатов любой научной работы, выполненной в рамках поддержанного Фондом проекта, указать на получение финансовой поддержки от Фонда и аффилиацию с организацией; 4) согласиться с опубликованием Фондом аннотаций проекта и соответствующих отчётов о выполнении проекта, в том числе в информационно-телекоммуникационной сети «Интернет», а также с использованием Фондом в некоммерческих целях представляемых в Фонд материалов, в том числе содержащих результаты выполнения проекта.","<think>

</think>

Научный коллектив обязуется: 1) сделать результаты своих научных исследований общественным достоянием, опубликовав их в рецензируемых российских и зарубежных научных изданиях; 2) опубликовать в ходе практической реализации проекта не менее восьми содержащих результаты исследований по проекту различных публикаций в ведущих рецензируемых российских и зарубежных научных изданиях; 3) при обнародовании результатов любой научной работы, выполненной в рамках поддержанного Фондом проекта, указать на получение финансовой поддержки от Фонда и аффилиацию с организацией; 4) согласиться с опубликованием Фондом аннотаций проекта и соответствующих отчётов о выполнении проекта, в том числе в информационно-телекоммуникационной сети «Интернет», а также с использованием Фондом в некоммерческих целя",0.8,0.9348846077919006,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Каким образом представляется заявка на конкурс РНФ?,"Заявка представляется через Информационно-аналитическую систему Фонда (ИАС) в информационно-телекоммуникационной сети «Интернет» по адресу https://grant.rscf.ru. Цикл оформления заявки состоит из следующих этапов: регистрация руководителя проекта и до трёх основных членов научного коллектива (если это не было сделано ранее), заполнение в ИАС сведений о руководителе проекта и об основных членах научного коллектива, подписание заявки простой электронной подписью через ИАС основными исполнителями проекта и руководителем проекта, регистрация заявки в ИАС путём подписания её простой электронной подписью уполномоченным сотрудником организации.","<think>

</think>

Заявка представляется по формам в соответствии с приложением 1 к конкурсной документации через Информационно-аналитическую систему Фонда (ИАС) в информационно-телекоммуникационной сети «Интернет» по адресу https://grant.rscf.ru. Цикл оформления заявки состоит из следующих этапов: регистрация руководителя проекта и до трёх основных членов научного коллектива (если это не было сделано ранее), заполнение в ИАС сведений о руководителе проекта и об основных членах научного коллектива, подписание заявки простой электронной подписью через ИАС основными исполнителями проекта и руководителем проекта, регистрация заявки в ИАС путём подписания её простой электронной подписью уполномоченным сотрудником организации.",0.7272727272727273,0.9560927748680116,0.0,False,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Каковы требования к составу научного коллектива?,"Общее число членов научного коллектива (вместе с руководителем проекта) не может превышать 10 человек. Доля членов научного коллектива, непосредственно занятых выполнением научных исследований, в возрасте до 39 лет включительно, в общей численности членов научного коллектива должна составлять не менее 50 (пятидесяти) процентов в течение всего периода практической реализации проекта.","<think>

</think>

Доля членов научного коллектива, непосредственно занятых выполнением научных исследований, в возрасте до 39 лет включительно, в общей численности членов научного коллектива должна составлять не менее 50 процентов в течение всего периода практической реализации проекта. Общее число членов научного коллектива (вместе с руководителем проекта) не может превышать 10 человек.",0.5,0.9023867249488832,1.0,True,True,1
d7ozbtjnoszo0cjcdm1dt1ukfxubv4xs,Какие ограничения установлены на использование средств гранта?,"Грант может использоваться только на цели, указанные в соглашении. Расходование средств гранта на строительство капитальных объектов, образовательную деятельность, организацию или проведение научных, образовательных мероприятий не разрешается. Объём накладных расходов организации не может превышать 10 процентов от суммы гранта. Оплата научно-исследовательских работ сторонних организаций, направленных на выполнение научного проекта, не может превышать 15 процентов от суммы гранта.","<think>

</think>

Грант может использоваться только на цели, указанные в соглашении. Расходование средств гранта на строительство капитальных объектов, образовательную деятельность, организацию или проведение научных, образовательных мероприятий не разрешается. Объём накладных расходов организации не может превышать 10 процентов от суммы гранта. Оплата научно-исследовательских работ сторонних организаций, направленных на выполнение научного проекта, не может превышать 15 процентов от суммы гранта.",0.6666666666666666,0.9070154428482056,1.0,True,True,1
a073c58f664baab720e15596ba228ba9,Какие отрасли знания включены в перечень для подачи заявок на грант?,"01 Математика, информатика и науки о системах; 02 Физика и науки о космосе; 03 Химия и науки о материалах; 04 Биология и науки о жизни; 05 Фундаментальные исследования для медицины; 06 Сельскохозяйственные науки; 07 Науки о Земле; 08 Гуманитарные и социальные науки; 09 Инженерные науки.","<think>

</think>

01 Математика, информатика и науки о системах; 02 Физика и науки о космосе; 03 Химия и науки о материалах; 04 Биология и науки о жизни; 05 Фундаментальные исследования для медицины; 06 Сельскохозяйственные науки; 07 Науки о Земле; 08 Гуманитарные и социальные науки; 09 Инженерные науки.",0.9,0.9631542563438416,1.0,True,True,1
a073c58f664baab720e15596ba228ba9,Каков размер одного гранта ежегодно?,От 5 (Пяти) до 10 (Десяти) миллионов рублей ежегодно.,"<think>

</think>

Размер одного гранта составляет от 5 (Пяти) до 10 (Десяти) миллионов рублей ежегодно.",0.6666666666666666,0.8419134020805359,1.0,True,True,1
a073c58f664baab720e15596ba228ba9,"Каковы требования к количеству публикаций у руководителя проекта для отраслей 01–07, 09?","Руководитель проекта за пять лет, предшествующие конкурсу, должен иметь не менее семи различных публикаций в рецензируемых российских и зарубежных научных изданиях, индексируемых в базах данных «Сеть науки» (Web of Science) или «Скопус» (Scopus).","<think>

</think>

Не менее семи различных публикаций в рецензируемых российских и зарубежных научных изданиях, индексируемых в базах данных «Сеть науки» (Web of Science) или «Скопус» (Scopus) за период с 2010 года до даты подачи заявки.",0.7272727272727273,0.8589223027229309,0.0,False,True,0
a073c58f664baab720e15596ba228ba9,"Может ли руководитель проекта одновременно руководить другими проектами, поддержанными РНФ?","Нет, руководителем проекта не может являться учёный, выполняющий функции руководителя проекта (руководителя направления комплексной научной программы организации), ранее поддержанного Фондом и не завершённого на дату подачи заявки.","<think>

</think>

Руководителем проекта не может являться учёный, выполняющий функции руководителя проекта (руководителя направления комплексной научной программы организации), ранее поддержанного Фондом и не завершённого на дату подачи заявки.",0.0,0.938385546207428,1.0,False,False,1
a073c58f664baab720e15596ba228ba9,"Какие обязательства берёт на себя организация, через которую осуществляется финансирование проекта?","Организация обязуется: предоставить научному коллективу необходимые помещение, оборудование и расходные материалы, а также доступ к имеющейся экспериментальной базе для осуществления научного исследования; заключить с каждым из членов научного коллектива гражданско-правовые или трудовые (срочные трудовые) договоры; выплачивать членам научного коллектива вознаграждение за выполнение работ по проекту; вести раздельный учёт расходования гранта и представлять отчёты о его целевом использовании; представить отчёт о целевом использовании гранта.","<think>

</think>

Организация обязуется: предоставить научному коллективу необходимые помещение, оборудование и расходные материалы, а также доступ к имеющейся экспериментальной базе для осуществления научного исследования; заключить с каждым из членов научного коллектива гражданско-правовые или трудовые (срочные трудовые) договоры; выплачивать членам научного коллектива вознаграждение за выполнение работ по проекту; ежегодно представлять отчёт о целевом использовании гранта Российского научного фонда.",0.0,0.9305502772331238,1.0,False,False,1
a073c58f664baab720e15596ba228ba9,Каковы сроки подачи печатной версии заявки в Фонд?,Печатный экземпляр заявки необходимо представить не позднее 12 часов 00 минут (по московскому времени) 20 апреля 2015 года.,"<think>

</think>

Печатный экземпляр заявки и дополнительные материалы необходимо представить не позднее 12:00 (по московскому времени) 20 апреля 2015 года.",0.8,0.8915879130363464,1.0,True,True,1
a073c58f664baab720e15596ba228ba9,Какие требования предъявляются к составу научного коллектива в части возраста его членов?,"Доля членов научного коллектива, непосредственно занятых выполнением научных исследований, в возрасте до 39 лет включительно в общей численности членов научного коллектива должна составлять не менее 50 (Пятидесяти) процентов в течение всего периода практической реализации проекта.","<think>

</think>

Доля членов научного коллектива, непосредственно занятых выполнением научных исследований, в возрасте до 39 лет включительно, в общей численности членов научного коллектива должна составлять не менее 50 процентов в течение всего периода практической реализации проекта.",0.6666666666666666,0.9223005175590516,1.0,True,True,1
a073c58f664baab720e15596ba228ba9,Каковы этапы подачи заявки через ИАС Фонда?,"Цикл оформления заявки состоит из следующих этапов: регистрация заявителя (если это не было сделано ранее, включая индивидуальную регистрацию руководителя проекта и до трёх основных членов научного коллектива), заполнение в ИАС сведений о заявителе, подготовка заявки, регистрация заявки.","<think>

</think>

Цикл оформления заявки состоит из следующих этапов: регистрация заявителя (если это не было сделано ранее, включая индивидуальную регистрацию руководителя проекта и до трёх основных членов научного коллектива), заполнение в ИАС сведений о заявителе, подготовка заявки, регистрация заявки.",0.0,0.964127480983734,1.0,False,False,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,До какого числа необходимо зарегистрировать заявку в ИАС?,Заявка должна быть зарегистрирована в ИАС уполномоченным работником организации не позднее 17 часов 00 минут (по московскому времени) 11 марта 2024 года.,"<think>

</think>

Заявка должна быть зарегистрирована в ИАС уполномоченным работником организации не позднее 17 часов 00 минут (по московскому времени) 11 марта 2024 года.",0.8,0.943625509738922,1.0,True,True,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,Какой максимальный размер гранта может получить руководитель проекта?,"Размер гранта Фонда составляет до 1 500 000 (Одного миллиона пятисот тысяч) рублей ежегодно. Если реализация проекта сопряжена со сменой места работы руководителя проекта и его переездом в организацию, находящуюся в ином субъекте Российской Федерации, не граничащим с субъектом Российской Федерации, в котором расположено место работы (основной или по совместительству) и/или жительства руководителя проекта на момент объявления конкурса, размер гранта составляет до 2 000 000 (Двух миллионов) рублей ежегодно.","<think>

</think>

Размер гранта Фонда составляет до 1 500 000 (Одного миллиона пятисот тысяч) рублей ежегодно. Если реализация проекта сопряжена со сменой места работы руководителя проекта и его переездом в организацию, находящуюся в ином субъекте Российской Федерации, не граничащим с субъектом Российской Федерации, в котором расположено место работы (основной или по совместительству) и/или жительства руководителя проекта на момент объявления конкурса, размер гранта составляет до 2 000 000 (Двух миллионов) рублей ежегодно.",0.8571428571428571,0.9740488529205322,1.0,True,True,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,Какие требования предъявляются к возрасту и учёной степени руководителя проекта?,"В конкурсе могут принимать участие проекты исследователей в возрасте до 33 лет включительно на момент истечения срока подачи конкурсной заявки, имеющих учёную степень кандидата наук (или её зарубежный аналог, признаваемый в установленном порядке в Российской Федерации).","<think>

</think>

Руководитель проекта должен быть в возрасте до 33 лет включительно на момент истечения срока подачи конкурсной заявки, иметь учёную степень кандидата наук.",0.5,0.7876793742179871,1.0,True,True,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,"Может ли руководитель проекта одновременно руководить другими проектами, поддерживаемыми РНФ?","Руководителем проекта не может являться учёный, выполняющий функции руководителя поддерживаемого Фондом проекта (помимо одного, отобранного Фондом при проведении скоординированных с иностранными партнёрами конкурсов), срок реализации которого не окончен по состоянию на 1 июля 2024 года. Руководитель любого проекта Фонда может одновременно дополнительно руководить одним проектом, отобранным Фондом при проведении скоординированных с иностранными партнёрами конкурсов, и участвовать в одном проекте Фонда в качестве исполнителя.","<think>

</think>

Руководителем проекта не может являться учёный, выполняющий функции руководителя поддерживаемого Фондом проекта (помимо одного, отобранного Фондом при проведении скоординированных с иностранными партнёрами конкурсов), срок реализации которого не окончен по состоянию на 1 июля 2024 года.",0.6666666666666666,0.8584940433502197,1.0,True,True,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,Какие обязательства берёт на себя руководитель проекта при получении гранта?,"Руководитель проекта обязуется: 1) сделать результаты своих научных исследований общественным достоянием, опубликовав их в рецензируемых российских и/или зарубежных научных изданиях; 2) опубликовать в ходе практической реализации проекта со ссылкой на финансирование за счёт средств гранта Фонда в ведущих рецензируемых российских и/или зарубежных научных изданиях не менее двух содержащих результаты исследований по проекту различных публикаций; 3) при обнародовании результатов любой научной работы, выполненной в рамках поддержанного Фондом проекта, указать на получение финансовой поддержки от Фонда и аффилиацию с организацией; 4) согласиться с опубликованием Фондом аннотаций проекта и соответствующих отчётов о выполнении проекта, в том числе в информационно-телекоммуникационной сети «Интернет»; 5) согласиться на осуществление Министерством науки и высшего образования Российской Федерации и органами государственного финансового контроля обязательных проверок соблюдения получателем гранта условий, целей и порядка его предоставления.","<think>

</think>

Руководитель проекта обязуется: сделать результаты своих научных исследований общественным достоянием, опубликовав их в рецензируемых российских и/или зарубежных научных изданиях; опубликовать в ходе практической реализации проекта со ссылкой на финансирование за счёт средств гранта Фонда в ведущих рецензируемых российских и зарубежных научных изданиях не менее десяти публикаций, содержащих результаты исследований по проекту; при обнародовании результатов любой научной работы, выполненной в рамках поддержанного Фондом проекта, указать на получение финансовой поддержки от Фонда и организацию; согласиться с опубликованием Фондом аннотаций проекта и соответствующих отчётов о выполнении проекта, в том числе в информационно-телекоммуникационной сети «Интернет», с использованием Фондом в некоммерческих ц",0.0,0.910670280456543,0.0,True,False,0
acbqsmh1qfztksqw8p3wpsjja76a0u78,Какие этапы включает в себя процесс подачи заявки на конкурс?,Цикл оформления заявки состоит из следующих этапов: 1) регистрация руководителя проекта (если это не было сделано ранее); 2) заполнение в ИАС сведений о руководителе проекта; 3) подписание заявки простой электронной подписью через ИАС руководителем проекта; 4) регистрация заявки в ИАС путём подписания её простой электронной подписью уполномоченным работником организации.,"<think>

</think>

Цикл оформления заявки состоит из следующих этапов: регистрация руководителя проекта (если это не было сделано ранее), заполнение в ИАС сведений о руководителе проекта, подписание заявки простой электронной подписью через ИАС руководителем проекта, регистрация заявки в ИАС путём подписания её простой электронной подписью уполномоченным работником организации.",0.0,0.9371377825737,0.0,True,False,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,Каковы сроки подведения итогов конкурса и публикации списка поддержанных проектов?,Результаты конкурса утверждаются правлением Фонда в срок по 10 июля 2024 года включительно. Перечень поддержанных по итогам конкурса проектов публикуется на сайте Фонда не позднее 10 дней с даты подведения итогов (утверждения результатов) конкурса.,"<think>

</think>

Результаты конкурса утверждаются правлением Фонда в срок по 10 июля 2024 года включительно. Перечень поддержанных по итогам конкурса проектов публикуется на сайте Фонда не позднее 10 дней с даты подведения итогов (утверждения результатов) конкурса.",0.7499999999999999,0.9623648524284364,1.0,True,True,1
acbqsmh1qfztksqw8p3wpsjja76a0u78,Какие ограничения существуют на использование средств гранта?,"Грант Фонда может использоваться только на цели, указанные в соглашении. Расходование средств гранта на строительство капитальных объектов, образовательную деятельность, организацию или проведение научных, образовательных мероприятий не разрешается. Объём накладных расходов организации не может превышать 10 процентов от суммы гранта. Размер оплаты научно-исследовательских работ сторонних организаций, направленных на выполнение научного проекта, не может превышать 15 процентов от суммы гранта.","<think>

</think>

Грант Фонда не является денежными средствами, находящимися во временном распоряжении организации. Расходование средств гранта на строительство капитальных объектов, образовательную деятельность, организацию или проведение научных, образовательных мероприятий не разрешается. Объём накладных расходов организации не может превышать 10 процентов от суммы гранта. Размер оплаты научно-исследовательских работ сторонних организаций, направленных на выполнение научного проекта, не может превышать 15 процентов от суммы гранта.",0.6666666666666666,0.8699088096618652,1.0,True,True,1
w7p24920y0sh3xjvpqoberrdsq0qw17z,Какой срок установлен для подачи заявки на участие в конкурсе?,Заявка на конкурс должна быть зарегистрирована в ИАС уполномоченным представителем организации-участника конкурса не позднее 17:00 (по московскому времени) 30 июля 2025 года.,"<think>

</think>

Заявка на конкурс должна быть зарегистрирована в ИАС уполномоченным представителем организации-участника конкурса не позднее 17 часов 00 минут (по московскому времени) 30 июля 2025 года.",0.8,0.9424319863319396,1.0,True,True,1
w7p24920y0sh3xjvpqoberrdsq0qw17z,Каков максимальный объём финансирования гранта в год?,Объём финансового обеспечения гранта составляет до 30 млн рублей в год.,"<think>

</think>

Объём финансового обеспечения гранта составляет до 30 млн рублей в год.",0.5,0.8931758999824524,1.0,True,True,1
w7p24920y0sh3xjvpqoberrdsq0qw17z,Какие требования предъявляются к организации-участнику конкурса в отношении задолженностей и обязательств?,"У организации-участника конкурса должна отсутствовать неисполненная обязанность по уплате налогов, сборов, страховых взносов, пеней, штрафов, процентов; отсутствовать просроченная задолженность по возврату в федеральный бюджет субсидий, бюджетных инвестиций; организация не должна находиться в процессе реорганизации (за исключением реорганизации в форме присоединения к организации другого юридического лица), ликвидации, в отношении организации не должна быть введена процедура банкротства, деятельность организации не должна быть приостановлена; в реестре дисквалифицированных лиц не должны фигурировать сведения о дисквалифицированных руководителях, членах коллегиального исполнительного органа и других ключевых лицах организации; организация не должна быть иностранным юридическим лицом или иметь в уставном капитале долю офшорных компаний более 25%; организация не должна фигурировать в перечнях организаций, причастных к экстремистской деятельности или терроризму.","<think>

</think>

Организация-участник конкурса должна соответствовать следующим требованиям: а) не иметь просроченной задолженности по внереализационным расходам, процентам по векселям, налоговому кредиту, а также не иметь просроченной задолженности по включению в федеральный бюджет субсидий, бюджетных инвестиций, предоставленных в том числе на основании иных нормативных правовых актов Российской Федерации, а также иная просроченная (неурегулированная) задолженность по денежным обязательствам перед Российской Федерацией; б) не иметь неисполненных обязательств по договорам, обязательствам, обязательных платежам, обязательных взносам, обязательных поступлениям денежных средств, обязательных предоставлениям средств, обязательных предоставлениям гарантий, обязательных предоставлениям залоговых средств, обязательных предоставлениям поручительства, обязательных предоставлениям инфраструктуры, обязательных предоставлениям технологий, обязательных предоставлениям оборудования, обязательных предоставлениям материалов, обязательных предоставления",0.0,0.6836422085762024,0.0,True,False,0
